[2026-08-28 10:10:35] ,-1,0,0,18
[2026-08-28 10:10:35] ms,energy,r1600,r2000,r2400,r280ms,energy,r1600,r2000,r2400,r2800,best,tone,armed,move,dropped
[2026-08-28 10:10:53] 16292,0,0.000,0.000,0.000,0.000,-1,-1,0,0,69
[2026-08-28 10:10:53] 16317,0,0.000,0.000,0.000,0.000,-1,-1,0,0,69
[2026-08-28 10:10:53] 16344,2,0.001,0.000,0.001,0.003,3,-1,0,0,69
[2026-08-28 10:10:53] 16371,2,0.001,0.010,0.001,0.007,1,-1,0,0,69
[2026-08-28 10:10:53] 16402,3,0.004,0.002,0.004,0.004,0,-1,0,0,69
[2026-08-28 10:10:53] 16430,1,0.005,0.005,0.005,0.005,3,-1,0,0,70
[2026-08-28 10:10:53] 16454,0,0.000,0.000,0.000,0.000,-1,-1,0,0,70
[2026-08-28 10:10:53] 16484,3,0.004,0.002,0.008,0.013,3,-1,0,0,70
[2026-08-28 10:10:53] 16508,0,0.000,0.000,0.000,0.000,-1,-1,0,0,70
[2026-08-28 10:10:53] 16539,1,0.005,0.005,0.005,0.005,1,-1,0,0,70
[2026-08-28 10:10:54] 16567,2,0.001,0.010,0.001,0.007,1,-1,0,0,70
[2026-08-28 10:10:54] 16598,1,0.005,0.005,0.005,0.005,3,-1,0,0,70
[2026-08-28 10:10:54] 16622,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16647,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16678,4,0.013,0.010,0.000,0.001,0,-1,0,0,71
[2026-08-28 10:10:54] 16703,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16733,2,0.007,0.005,0.003,0.008,3,-1,0,0,71
[2026-08-28 10:10:54] 16757,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16789,4,0.006,0.000,0.002,0.012,3,-1,0,0,71
[2026-08-28 10:10:54] 16814,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16838,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16863,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16887,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16916,2,0.001,0.005,0.009,0.010,3,-1,0,0,71
[2026-08-28 10:10:54] 16947,1,0.005,0.005,0.005,0.005,3,-1,0,0,71
[2026-08-28 10:10:54] 16971,0,0.000,0.000,0.000,0.000,-1,-1,0,0,71
[2026-08-28 10:10:54] 16997,3,0.003,0.008,0.002,0.003,1,-1,0,0,71
[2026-08-28 10:10:54] 17026,1,0.005,0.005,0.005,0.005,3,-1,0,0,72
[2026-08-28 10:10:54] 17053,1,0.005,0.005,0.005,0.005,3,-1,0,0,72
[2026-08-28 10:10:54] 17084,5,0.002,0.001,0.010,0.003,2,-1,0,0,72
[2026-08-28 10:10:54] 17108,0,0.000,0.000,0.000,0.000,-1,-1,0,0,72
[2026-08-28 10:10:54] 17133,0,0.000,0.000,0.000,0.000,-1,-1,0,0,72
[2026-08-28 10:10:54] 17162,4,0.006,0.005,0.002,0.002,0,-1,0,0,72
[2026-08-28 10:10:54] 17191,2,0.001,0.000,0.001,0.003,3,-1,0,0,72
[2026-08-28 10:10:54] 17221,1,0.005,0.005,0.005,0.005,1,-1,0,0,72
[2026-08-28 10:10:54] 17247,1,0.005,0.005,0.005,0.005,3,-1,0,0,72
[2026-08-28 10:10:54] 17274,1,0.005,0.005,0.005,0.005,3,-1,0,0,72
[2026-08-28 10:10:54] 17304,3,0.003,0.002,0.003,0.002,2,-1,0,0,73
[2026-08-28 10:10:54] 17329,0,0.000,0.000,0.000,0.000,-1,-1,0,0,73
[2026-08-28 10:10:54] 17353,0,0.000,0.000,0.000,0.000,-1,-1,0,0,73
[2026-08-28 10:10:54] 17380,1,0.005,0.005,0.005,0.005,3,-1,0,0,73
[2026-08-28 10:10:54] 17404,0,0.000,0.000,0.000,0.000,-1,-1,0,0,73
[2026-08-28 10:10:54] 17431,1,0.005,0.005,0.005,0.005,3,-1,0,0,73
[2026-08-28 10:10:54] 17460,1,0.005,0.005,0.005,0.005,3,-1,0,0,73
[2026-08-28 10:10:54] 17489,5,0.001,0.009,0.020,0.002,2,-1,0,0,73
[2026-08-28 10:10:54] 17517,2,0.001,0.005,0.009,0.010,3,-1,0,0,73
[2026-08-28 10:10:55] 17548,2,0.001,0.005,0.009,0.000,2,-1,0,0,73
[2026-08-28 10:10:55] 17576,1,0.005,0.005,0.005,0.005,3,-1,0,0,74
[2026-08-28 10:10:55] 17604,1,0.005,0.005,0.005,0.005,3,-1,0,0,74
[2026-08-28 10:10:55] 17635,2,0.001,0.000,0.001,0.003,3,-1,0,0,74
[2026-08-28 10:10:55] 17659,0,0.000,0.000,0.000,0.000,-1,-1,0,0,74
[2026-08-28 10:10:55] 17690,3,0.004,0.008,0.008,0.001,1,-1,0,0,74
[2026-08-28 10:10:55] 17719,3,0.001,0.002,0.001,0.000,1,-1,0,0,74
[2026-08-28 10:10:55] 17744,1,0.005,0.005,0.005,0.005,3,-1,0,0,74
[2026-08-28 10:10:55] 17769,0,0.000,0.000,0.000,0.000,-1,-1,0,0,74
[2026-08-28 10:10:55] 17794,0,0.000,0.000,0.000,0.000,-1,-1,0,0,74
[2026-08-28 10:10:55] 17821,1,0.005,0.005,0.005,0.005,3,-1,0,0,74
[2026-08-28 10:10:55] 17848,2,0.001,0.000,0.001,0.003,3,-1,0,0,74
[2026-08-28 10:10:55] 17872,0,0.000,0.000,0.000,0.000,-1,-1,0,0,75
[2026-08-28 10:10:55] 17897,0,0.000,0.000,0.000,0.000,-1,-1,0,0,75
[2026-08-28 10:10:55] 17927,2,0.001,0.005,0.009,0.010,3,-1,0,0,75
[2026-08-28 10:10:55] 17951,0,0.000,0.000,0.000,0.000,-1,-1,0,0,75
[2026-08-28 10:10:55] 17982,3,0.003,0.002,0.003,0.002,2,-1,0,0,75
[2026-08-28 10:10:55] 18007,0,0.000,0.000,0.000,0.000,-1,-1,0,0,75
[2026-08-28 10:10:55] 18031,0,0.000,0.000,0.000,0.000,-1,-1,0,0,75
[2026-08-28 10:10:55] 18057,0,0.000,0.000,0.000,0.000,-1,-1,0,0,75
[2026-08-28 10:10:55] 18087,1,0.005,0.005,0.005,0.005,1,-1,0,0,75
[2026-08-28 10:10:55] 18112,0,0.000,0.000,0.000,0.000,-1,-1,0,0,75
[2026-08-28 10:10:55] 18143,3,0.010,0.008,0.002,0.000,0,-1,0,0,75
[2026-08-28 10:10:55] 18170,2,0.007,0.005,0.003,0.002,0,-1,0,0,75
[2026-08-28 10:10:55] 18201,2,0.001,0.005,0.009,0.010,3,-1,0,0,75
[2026-08-28 10:10:55] 18230,1,0.005,0.005,0.005,0.005,3,-1,0,0,76
[2026-08-28 10:10:55] 18254,0,0.000,0.000,0.000,0.000,-1,-1,0,0,76
[2026-08-28 10:10:55] 18279,1,0.005,0.005,0.005,0.005,3,-1,0,0,76
[2026-08-28 10:10:55] 18308,1,0.005,0.005,0.005,0.005,3,-1,0,0,76
[2026-08-28 10:10:55] 18332,0,0.000,0.000,0.000,0.000,-1,-1,0,0,76
[2026-08-28 10:10:55] 18361,1,0.005,0.005,0.005,0.005,3,-1,0,0,76
[2026-08-28 10:10:55] 18391,3,0.003,0.002,0.014,0.002,2,-1,0,0,76
[2026-08-28 10:10:55] 18416,0,0.000,0.000,0.000,0.000,-1,-1,0,0,76
[2026-08-28 10:10:55] 18443,1,0.005,0.005,0.005,0.005,1,-1,0,0,76
[2026-08-28 10:10:55] 18469,1,0.005,0.005,0.005,0.005,3,-1,0,0,76
[2026-08-28 10:10:55] 18496,3,0.010,0.002,0.010,0.002,0,-1,0,0,76
[2026-08-28 10:10:55] 18524,2,0.007,0.010,0.007,0.001,1,-1,0,0,76
[2026-08-28 10:10:56] 18550,2,0.001,0.005,0.009,0.000,2,-1,0,0,77
[2026-08-28 10:10:56] 18575,1,0.005,0.005,0.005,0.005,3,-1,0,0,77
[2026-08-28 10:10:56] 18604,1,0.005,0.005,0.005,0.005,3,-1,0,0,77
[2026-08-28 10:10:56] 18633,4,0.006,0.002,0.001,0.001,0,-1,0,0,77
[2026-08-28 10:10:56] 18659,0,0.000,0.000,0.000,0.000,-1,-1,0,0,77
[2026-08-28 10:10:56] 18689,4,0.000,0.005,0.002,0.006,3,-1,0,0,77
[2026-08-28 10:10:56] 18717,3,0.004,0.008,0.000,0.006,1,-1,0,0,77
[2026-08-28 10:10:56] 18744,1,0.005,0.005,0.005,0.005,3,-1,0,0,77
[2026-08-28 10:10:56] 18768,0,0.000,0.000,0.000,0.000,-1,-1,0,0,77
[2026-08-28 10:10:56] 18795,13,0.001,0.000,0.009,0.005,2,-1,0,0,77
[2026-08-28 10:10:56] 18824,2,0.007,0.005,0.003,0.008,3,-1,0,0,77
[2026-08-28 10:10:56] 18854,3,0.004,0.002,0.000,0.000,0,-1,0,0,78
[2026-08-28 10:10:56] 18886,1,0.005,0.005,0.005,0.005,1,-1,0,0,78
[2026-08-28 10:10:56] 18915,1,0.005,0.005,0.005,0.005,3,-1,0,0,78
[2026-08-28 10:10:56] 18939,0,0.000,0.000,0.000,0.000,-1,-1,0,0,78
[2026-08-28 10:10:56] 18964,0,0.000,0.000,0.000,0.000,-1,-1,0,0,78
[2026-08-28 10:10:56] 18995,3,0.004,0.002,0.008,0.003,2,-1,0,0,78
[2026-08-28 10:10:56] 19019,0,0.000,0.000,0.000,0.000,-1,-1,0,0,78
[2026-08-28 10:10:56] 19050,2,0.001,0.005,0.009,0.010,3,-1,0,0,78
[2026-08-28 10:10:56] 19078,1,0.005,0.005,0.005,0.005,3,-1,0,0,79
[2026-08-28 10:10:56] 19106,1,0.005,0.005,0.005,0.005,3,-1,0,0,79
[2026-08-28 10:10:56] 19131,0,0.000,0.000,0.000,0.000,-1,-1,0,0,79
[2026-08-28 10:10:56] 19160,2,0.001,0.010,0.001,0.007,1,-1,0,0,79
[2026-08-28 10:10:56] 19189,2,0.001,0.010,0.001,0.007,1,-1,0,0,79
[2026-08-28 10:10:56] 19218,2,0.001,0.000,0.001,0.003,3,-1,0,0,79
[2026-08-28 10:10:56] 19244,2,0.010,0.005,0.000,0.005,0,-1,0,0,79
[2026-08-28 10:10:56] 19268,0,0.000,0.000,0.000,0.000,-1,-1,0,0,79
[2026-08-28 10:10:56] 19294,0,0.000,0.000,0.000,0.000,-1,-1,0,0,79
[2026-08-28 10:10:56] 19320,3,0.003,0.002,0.014,0.002,2,-1,0,0,79
[2026-08-28 10:10:56] 19346,0,0.000,0.000,0.000,0.000,-1,-1,0,0,79
[2026-08-28 10:10:56] 19374,2,0.010,0.005,0.000,0.005,0,-1,0,0,79
[2026-08-28 10:10:56] 19399,2,0.007,0.010,0.007,0.001,1,-1,0,0,80
[2026-08-28 10:10:56] 19425,1,0.005,0.005,0.005,0.005,3,-1,0,0,80
[2026-08-28 10:10:56] 19450,0,0.000,0.000,0.000,0.000,-1,-1,0,0,80
[2026-08-28 10:10:56] 19480,5,0.004,0.009,0.010,0.005,2,-1,0,0,80
[2026-08-28 10:10:56] 19510,1,0.005,0.005,0.005,0.005,1,-1,0,0,80
[2026-08-28 10:10:56] 19535,1,0.005,0.005,0.005,0.005,3,-1,0,0,80
[2026-08-28 10:10:57] 19564,4,0.003,0.005,0.008,0.009,3,-1,0,0,80
[2026-08-28 10:10:57] 19589,0,0.000,0.000,0.000,0.000,-1,-1,0,0,80
[2026-08-28 10:10:57] 19616,2,0.010,0.005,0.000,0.005,0,-1,0,0,80
[2026-08-28 10:10:57] 19647,1,0.005,0.005,0.005,0.005,3,-1,0,0,80
[2026-08-28 10:10:57] 19675,2,0.001,0.005,0.009,0.010,3,-1,0,0,81
[2026-08-28 10:10:57] 19703,2,0.010,0.010,0.010,0.010,3,-1,0,0,81
[2026-08-28 10:10:57] 19729,1,0.005,0.005,0.005,0.005,3,-1,0,0,81
[2026-08-28 10:10:57] 19757,1,0.005,0.005,0.005,0.005,1,-1,0,0,81
[2026-08-28 10:10:57] 19786,2,0.007,0.005,0.003,0.002,0,-1,0,0,81
[2026-08-28 10:10:57] 19815,2,0.007,0.010,0.007,0.001,1,-1,0,0,81
[2026-08-28 10:10:57] 19841,2,0.010,0.005,0.000,0.005,0,-1,0,0,81
[2026-08-28 10:10:57] 19868,3,0.004,0.002,0.000,0.008,3,-1,0,0,81
[2026-08-28 10:10:57] 19899,3,0.001,0.008,0.011,0.002,2,-1,0,0,81
[2026-08-28 10:10:57] 19923,0,0.000,0.000,0.000,0.000,-1,-1,0,0,82
[2026-08-28 10:10:57] 19949,0,0.000,0.000,0.000,0.000,-1,-1,0,0,82
[2026-08-28 10:10:57] 19974,1,0.005,0.005,0.005,0.005,3,-1,0,0,82
[2026-08-28 10:10:57] 20002,3,0.004,0.008,0.008,0.001,1,-1,0,0,82
[2026-08-28 10:10:57] 20029,2,0.010,0.005,0.000,0.005,0,-1,0,0,82
[2026-08-28 10:10:57] 20058,1,0.005,0.005,0.005,0.005,3,-1,0,0,82
[2026-08-28 10:10:57] 20088,4,0.001,0.010,0.006,0.004,1,-1,0,0,82
[2026-08-28 10:10:57] 20113,0,0.000,0.000,0.000,0.000,-1,-1,0,0,82
[2026-08-28 10:10:57] 20144,4,0.006,0.010,0.002,0.006,1,-1,0,0,82
[2026-08-28 10:10:57] 20175,2,0.010,0.005,0.000,0.005,0,-1,0,0,82
[2026-08-28 10:10:57] 20201,1,0.005,0.005,0.005,0.005,3,-1,0,0,83
[2026-08-28 10:10:57] 20232,4,0.003,0.000,0.005,0.010,3,-1,0,0,83
[2026-08-28 10:10:57] 20256,0,0.000,0.000,0.000,0.000,-1,-1,0,0,83
[2026-08-28 10:10:57] 20282,2,0.001,0.000,0.001,0.003,3,-1,0,0,83
[2026-08-28 10:10:57] 20311,1,0.005,0.005,0.005,0.005,3,-1,0,0,83
[2026-08-28 10:10:57] 20337,1,0.005,0.005,0.005,0.005,3,-1,0,0,83
[2026-08-28 10:10:57] 20365,2,0.007,0.005,0.003,0.002,0,-1,0,0,83
[2026-08-28 10:10:57] 20396,2,0.007,0.005,0.003,0.008,3,-1,0,0,83
[2026-08-28 10:10:57] 20420,0,0.000,0.000,0.000,0.000,-1,-1,0,0,83
[2026-08-28 10:10:57] 20450,5,0.004,0.005,0.010,0.001,2,-1,0,0,83
[2026-08-28 10:10:57] 20477,2,0.010,0.000,0.010,0.000,0,-1,0,0,84
[2026-08-28 10:10:57] 20503,0,0.000,0.000,0.000,0.000,-1,-1,0,0,84
[2026-08-28 10:10:57] 20533,5,0.009,0.005,0.005,0.007,0,-1,0,0,84
[2026-08-28 10:10:58] 20559,2,0.007,0.005,0.003,0.002,0,-1,0,0,84
[2026-08-28 10:10:58] 20586,2,0.010,0.010,0.010,0.010,3,-1,0,0,84
[2026-08-28 10:10:58] 20611,0,0.000,0.000,0.000,0.000,-1,-1,0,0,84
[2026-08-28 10:10:58] 20641,1,0.005,0.005,0.005,0.005,1,-1,0,0,84
[2026-08-28 10:10:58] 20670,2,0.001,0.010,0.001,0.007,1,-1,0,0,84
[2026-08-28 10:10:58] 20696,2,0.007,0.005,0.003,0.002,0,-1,0,0,84
[2026-08-28 10:10:58] 20724,1,0.005,0.005,0.005,0.005,3,-1,0,0,84
[2026-08-28 10:10:58] 20749,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 20773,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 20798,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 20823,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 20847,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 20879,3,0.015,0.002,0.002,0.002,0,-1,0,0,85
[2026-08-28 10:10:58] 20903,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 20933,4,0.006,0.020,0.006,0.003,1,-1,0,0,85
[2026-08-28 10:10:58] 20963,5,0.004,0.001,0.007,0.000,2,-1,0,0,85
[2026-08-28 10:10:58] 20987,1,0.005,0.005,0.005,0.005,3,-1,0,0,85
[2026-08-28 10:10:58] 21015,1,0.005,0.005,0.005,0.005,3,-1,0,0,85
[2026-08-28 10:10:58] 21040,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 21067,2,0.001,0.000,0.001,0.003,3,-1,0,0,85
[2026-08-28 10:10:58] 21094,1,0.005,0.005,0.005,0.005,3,-1,0,0,85
[2026-08-28 10:10:58] 21118,0,0.000,0.000,0.000,0.000,-1,-1,0,0,85
[2026-08-28 10:10:58] 21149,3,0.015,0.002,0.015,0.002,0,-1,0,0,85
[2026-08-28 10:10:58] 21174,0,0.000,0.000,0.000,0.000,-1,-1,0,0,86
[2026-08-28 10:10:58] 21202,1,0.005,0.005,0.005,0.005,3,-1,0,0,86
[2026-08-28 10:10:58] 21231,1,0.005,0.005,0.005,0.005,3,-1,0,0,86
[2026-08-28 10:10:58] 21260,1,0.005,0.005,0.005,0.005,3,-1,0,0,86
[2026-08-28 10:10:58] 21284,0,0.000,0.000,0.000,0.000,-1,-1,0,0,86
[2026-08-28 10:10:58] 21313,2,0.001,0.005,0.009,0.010,3,-1,0,0,86
[2026-08-28 10:10:58] 21339,2,0.007,0.005,0.003,0.002,0,-1,0,0,86
[2026-08-28 10:10:58] 21367,2,0.010,0.010,0.010,0.010,3,-1,0,0,86
[2026-08-28 10:10:58] 21393,1,0.005,0.005,0.005,0.005,3,-1,0,0,86
[2026-08-28 10:10:58] 21421,1,0.005,0.005,0.005,0.005,1,-1,0,0,86
[2026-08-28 10:10:58] 21447,2,0.007,0.005,0.003,0.008,3,-1,0,0,86
[2026-08-28 10:10:58] 21472,0,0.000,0.000,0.000,0.000,-1,-1,0,0,87
[2026-08-28 10:10:58] 21499,1,0.005,0.005,0.005,0.005,3,-1,0,0,87
[2026-08-28 10:10:58] 21525,0,0.000,0.000,0.000,0.000,-1,-1,0,0,87
[2026-08-28 10:10:59] 21553,1,0.005,0.005,0.005,0.005,3,-1,0,0,87
[2026-08-28 10:10:59] 21582,1,0.005,0.005,0.005,0.005,1,-1,0,0,87
[2026-08-28 10:10:59] 21608,0,0.000,0.000,0.000,0.000,-1,-1,0,0,87
[2026-08-28 10:10:59] 21638,3,0.003,0.002,0.014,0.002,2,-1,0,0,87
[2026-08-28 10:10:59] 21666,2,0.007,0.005,0.003,0.008,3,-1,0,0,87
[2026-08-28 10:10:59] 21696,3,0.003,0.008,0.002,0.003,1,-1,0,0,87
[2026-08-28 10:10:59] 21724,1,0.005,0.005,0.005,0.005,3,-1,0,0,87
[2026-08-28 10:10:59] 21748,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 21778,1,0.005,0.005,0.005,0.005,1,-1,0,0,88
[2026-08-28 10:10:59] 21803,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 21832,7,0.009,0.004,0.000,0.005,0,-1,0,0,88
[2026-08-28 10:10:59] 21857,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 21882,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 21907,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 21933,1,0.005,0.005,0.005,0.005,1,-1,0,0,88
[2026-08-28 10:10:59] 21957,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 21983,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 22007,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 22032,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 22062,3,0.001,0.015,0.001,0.004,1,-1,0,0,88
[2026-08-28 10:10:59] 22086,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 22111,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 22141,4,0.006,0.005,0.002,0.010,3,-1,0,0,88
[2026-08-28 10:10:59] 22170,1,0.005,0.005,0.005,0.005,3,-1,0,0,88
[2026-08-28 10:10:59] 22195,0,0.000,0.000,0.000,0.000,-1,-1,0,0,88
[2026-08-28 10:10:59] 22222,1,0.005,0.005,0.005,0.005,3,-1,0,0,88
[2026-08-28 10:10:59] 22249,3,0.015,0.002,0.002,0.002,0,-1,0,0,89
[2026-08-28 10:10:59] 22274,0,0.000,0.000,0.000,0.000,-1,-1,0,0,89
[2026-08-28 10:10:59] 22299,0,0.000,0.000,0.000,0.000,-1,-1,0,0,89
[2026-08-28 10:10:59] 22330,2,0.001,0.005,0.009,0.010,3,-1,0,0,89
[2026-08-28 10:10:59] 22354,0,0.000,0.000,0.000,0.000,-1,-1,0,0,89
[2026-08-28 10:10:59] 22384,4,0.001,0.012,0.002,0.007,1,-1,0,0,89
[2026-08-28 10:10:59] 22410,0,0.000,0.000,0.000,0.000,-1,-1,0,0,89
[2026-08-28 10:10:59] 22434,0,0.000,0.000,0.000,0.000,-1,-1,0,0,89
[2026-08-28 10:10:59] 22463,2,0.001,0.005,0.009,0.010,3,-1,0,0,89
[2026-08-28 10:10:59] 22488,0,0.000,0.000,0.000,0.000,-1,-1,0,0,89
[2026-08-28 10:10:59] 22516,2,0.007,0.005,0.003,0.002,0,-1,0,0,89
[2026-08-28 10:11:00] 22546,1,0.005,0.005,0.005,0.005,3,-1,0,0,89
[2026-08-28 10:11:00] 22572,0,0.000,0.000,0.000,0.000,-1,-1,0,0,89
[2026-08-28 10:11:00] 22598,2,0.001,0.005,0.009,0.010,3,-1,0,0,89
[2026-08-28 10:11:00] 22625,1,0.005,0.005,0.005,0.005,1,-1,0,0,90
[2026-08-28 10:11:00] 22657,1,0.005,0.005,0.005,0.005,1,-1,0,0,90
[2026-08-28 10:11:00] 22688,3,0.004,0.002,0.008,0.013,3,-1,0,0,90
[2026-08-28 10:11:00] 22713,0,0.000,0.000,0.000,0.000,-1,-1,0,0,90
[2026-08-28 10:11:00] 22743,2,0.010,0.005,0.000,0.005,0,-1,0,0,90
[2026-08-28 10:11:00] 22768,0,0.000,0.000,0.000,0.000,-1,-1,0,0,90
[2026-08-28 10:11:00] 22798,2,0.001,0.005,0.009,0.000,2,-1,0,0,90
[2026-08-28 10:11:00] 22825,2,0.001,0.005,0.009,0.000,2,-1,0,0,91
[2026-08-28 10:11:00] 22850,0,0.000,0.000,0.000,0.000,-1,-1,0,0,91
[2026-08-28 10:11:00] 22881,3,0.004,0.002,0.000,0.000,0,-1,0,0,91
[2026-08-28 10:11:00] 22905,0,0.000,0.000,0.000,0.000,-1,-1,0,0,91
[2026-08-28 10:11:00] 22937,1,0.005,0.005,0.005,0.005,1,-1,0,0,91
[2026-08-28 10:11:00] 22966,1,0.005,0.005,0.005,0.005,3,-1,0,0,91
[2026-08-28 10:11:00] 22990,0,0.000,0.000,0.000,0.000,-1,-1,0,0,91
[2026-08-28 10:11:00] 23018,1,0.005,0.005,0.005,0.005,3,-1,0,0,91
[2026-08-28 10:11:00] 23044,2,0.010,0.005,0.000,0.005,0,-1,0,0,91
[2026-08-28 10:11:00] 23073,3,0.010,0.008,0.002,0.000,0,-1,0,0,91
[2026-08-28 10:11:00] 23103,2,0.001,0.005,0.009,0.000,2,-1,0,0,92
[2026-08-28 10:11:00] 23133,3,0.001,0.008,0.004,0.001,1,-1,0,0,92
[2026-08-28 10:11:00] 23158,0,0.000,0.000,0.000,0.000,-1,-1,0,0,92
[2026-08-28 10:11:00] 23187,3,0.001,0.008,0.004,0.001,1,-1,0,0,92
[2026-08-28 10:11:00] 23217,2,0.007,0.005,0.003,0.008,3,-1,0,0,92
[2026-08-28 10:11:00] 23243,1,0.005,0.005,0.005,0.005,1,-1,0,0,92
[2026-08-28 10:11:00] 23268,0,0.000,0.000,0.000,0.000,-1,-1,0,0,92
[2026-08-28 10:11:00] 23300,6,0.002,0.008,0.006,0.006,1,-1,0,0,92
[2026-08-28 10:11:00] 23324,0,0.000,0.000,0.000,0.000,-1,-1,0,0,93
[2026-08-28 10:11:00] 23352,1,0.005,0.005,0.005,0.005,3,-1,0,0,93
[2026-08-28 10:11:00] 23383,2,0.001,0.005,0.009,0.010,3,-1,0,0,93
[2026-08-28 10:11:00] 23409,1,0.005,0.005,0.005,0.005,1,-1,0,0,93
[2026-08-28 10:11:00] 23440,3,0.004,0.002,0.004,0.004,0,-1,0,0,93
[2026-08-28 10:11:00] 23468,1,0.005,0.005,0.005,0.005,3,-1,0,0,93
[2026-08-28 10:11:00] 23494,2,0.007,0.000,0.007,0.009,3,-1,0,0,93
[2026-08-28 10:11:00] 23519,0,0.000,0.000,0.000,0.000,-1,-1,0,0,93
[2026-08-28 10:11:01] 23545,1,0.005,0.005,0.005,0.005,3,-1,0,0,93
[2026-08-28 10:11:01] 23570,0,0.000,0.000,0.000,0.000,-1,-1,0,0,93
[2026-08-28 10:11:01] 23601,2,0.001,0.010,0.001,0.007,1,-1,0,0,93
[2026-08-28 10:11:01] 23629,3,0.001,0.008,0.004,0.011,3,-1,0,0,94
[2026-08-28 10:11:01] 23657,2,0.007,0.005,0.003,0.002,0,-1,0,0,94
[2026-08-28 10:11:01] 23683,0,0.000,0.000,0.000,0.000,-1,-1,0,0,94
[2026-08-28 10:11:01] 23711,2,0.010,0.005,0.000,0.005,0,-1,0,0,94
[2026-08-28 10:11:01] 23741,2,0.001,0.010,0.001,0.007,1,-1,0,0,94
[2026-08-28 10:11:01] 23769,2,0.007,0.005,0.003,0.002,0,-1,0,0,94
[2026-08-28 10:11:01] 23794,0,0.000,0.000,0.000,0.000,-1,-1,0,0,94
[2026-08-28 10:11:01] 23819,0,0.000,0.000,0.000,0.000,-1,-1,0,0,94
[2026-08-28 10:11:01] 23849,1,0.005,0.005,0.005,0.005,1,-1,0,0,94
[2026-08-28 10:11:01] 23877,1,0.005,0.005,0.005,0.005,3,-1,0,0,95
[2026-08-28 10:11:01] 23909,1,0.005,0.005,0.005,0.005,1,-1,0,0,95
[2026-08-28 10:11:01] 23933,0,0.000,0.000,0.000,0.000,-1,-1,0,0,95
[2026-08-28 10:11:01] 23958,0,0.000,0.000,0.000,0.000,-1,-1,0,0,95
[2026-08-28 10:11:01] 23985,2,0.001,0.005,0.009,0.000,2,-1,0,0,95
[2026-08-28 10:11:01] 24012,1,0.005,0.005,0.005,0.005,3,-1,0,0,95
[2026-08-28 10:11:01] 24037,0,0.000,0.000,0.000,0.000,-1,-1,0,0,95
[2026-08-28 10:11:01] 24066,2,0.007,0.005,0.003,0.002,0,-1,0,0,95
[2026-08-28 10:11:01] 24090,0,0.000,0.000,0.000,0.000,-1,-1,0,0,95
[2026-08-28 10:11:01] 24119,2,0.001,0.000,0.001,0.003,3,-1,0,0,95
[2026-08-28 10:11:01] 24150,2,0.007,0.005,0.003,0.008,3,-1,0,0,95
[2026-08-28 10:11:01] 24174,0,0.000,0.000,0.000,0.000,-1,-1,0,0,96
[2026-08-28 10:11:01] 24199,0,0.000,0.000,0.000,0.000,-1,-1,0,0,96
[2026-08-28 10:11:01] 24230,4,0.003,0.005,0.005,0.002,1,-1,0,0,96
[2026-08-28 10:11:01] 24262,1,0.005,0.005,0.005,0.005,1,-1,0,0,96
